Edge Sequence,Genus,1st order gonality,Divisor
2(*),1,gonality: 2,"[2, 0]",gonality: 3,"[3, 0]",gonality: 4,"[4, 0]",gonality: 2,"[1, 1]"
"2,4,3,8,7,5",23,gonality: 7,"[4, 0, 0, 0, 1, 1, 1]",gonality: 11,"[4, 0, 2, 2, 1, 1, 1]",gonality: 14,"[4, 0, 2, 2, 2, 2, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,3,8,7,6",24,gonality: 7,"[4, 0, 0, 0, 1, 1, 1]",gonality: 11,"[4, 0, 2, 2, 1, 1, 1]",gonality: 14,"[4, 0, 2, 2, 2, 2, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,3,8,7,7",25,gonality: 7,"[4, 0, 0, 0, 1, 1, 1]",gonality: 11,"[4, 0, 2, 2, 1, 1, 1]",gonality: 14,"[4, 0, 2, 2, 2, 2, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,3,8,7,8",26,gonality: 7,"[4, 0, 0, 0, 1, 1, 1]",gonality: 11,"[4, 0, 2, 2, 1, 1, 1]",gonality: 14,"[4, 0, 2, 2, 2, 2, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,3,8,8,2",21,gonality: 7,"[4, 0, 0, 0, 1, 2, 0]",gonality: 11,"[6, 0, 0, 0, 2, 3, 0]",gonality: 13,"[4, 0, 2, 2, 2, 3, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,3,8,8,3",22,gonality: 7,"[4, 0, 0, 0, 1, 1, 1]",gonality: 11,"[4, 0, 2, 2, 1, 1, 1]",gonality: 14,"[4, 0, 2, 2, 2, 4, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,3,8,8,4",23,gonality: 7,"[4, 0, 0, 0, 1, 1, 1]",gonality: 11,"[4, 0, 2, 2, 1, 1, 1]",gonality: 14,"[4, 0, 2, 2, 2, 2, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,3,8,8,5",24,gonality: 7,"[4, 0, 0, 0, 1, 1, 1]",gonality: 11,"[4, 0, 2, 2, 1, 1, 1]",gonality: 14,"[4, 0, 2, 2, 2, 2, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,3,8,8,6",25,gonality: 7,"[4, 0, 0, 0, 1, 1, 1]",gonality: 11,"[4, 0, 2, 2, 1, 1, 1]",gonality: 14,"[4, 0, 2, 2, 2, 2, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,3,8,8,7",26,gonality: 7,"[4, 0, 0, 0, 1, 1, 1]",gonality: 11,"[4, 0, 2, 2, 1, 1, 1]",gonality: 14,"[4, 0, 2, 2, 2, 2, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,3,8,8,8",27,gonality: 7,"[4, 0, 0, 0, 1, 1, 1]",gonality: 11,"[4, 0, 2, 2, 1, 1, 1]",gonality: 14,"[4, 0, 2, 2, 2, 2, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,2,3",11,gonality: 4,"[4, 0, 0, 0, 0, 0, 0]",gonality: 8,"[8, 0, 0, 0, 0, 0, 0]",gonality: 10,"[8, 0, 1, 0, 0, 1, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,2,4",12,gonality: 4,"[4, 0, 0, 0, 0, 0, 0]",gonality: 8,"[8, 0, 0, 0, 0, 0, 0]",gonality: 10,"[8, 0, 1, 0, 0, 0, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,2,5",13,gonality: 5,"[4, 0, 0, 0, 0, 1, 0]",gonality: 8,"[4, 0, 1, 2, 0, 0, 1]",gonality: 11,"[8, 0, 1, 0, 0, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,2,6",14,gonality: 5,"[4, 0, 0, 0, 0, 0, 1]",gonality: 8,"[4, 0, 1, 2, 0, 0, 1]",gonality: 11,"[8, 0, 1, 0, 0, 0, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,2,7",15,gonality: 5,"[4, 0, 0, 0, 0, 0, 1]",gonality: 9,"[8, 0, 0, 0, 0, 0, 1]",gonality: 11,"[8, 0, 1, 0, 0, 0, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,2,8",16,gonality: 5,"[4, 0, 0, 0, 0, 0, 1]",gonality: 9,"[8, 0, 0, 0, 0, 0, 1]",gonality: 11,"[8, 0, 1, 0, 0, 0, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,3,3",12,gonality: 4,"[4, 0, 0, 0, 0, 0, 0]",gonality: 8,"[8, 0, 0, 0, 0, 0, 0]",gonality: 11,"[10, 0, 1, 0, 0, 0, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,3,4",13,gonality: 5,"[4, 0, 0, 0, 0, 1, 0]",gonality: 9,"[8, 0, 0, 0, 0, 1, 0]",gonality: 11,"[8, 0, 1, 0, 0, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,3,5",14,gonality: 5,"[4, 0, 0, 0, 0, 0, 1]",gonality: 9,"[8, 0, 0, 0, 0, 0, 1]",gonality: 12,"[10, 0, 1, 0, 0, 0, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,3,6",15,gonality: 5,"[4, 0, 0, 0, 0, 0, 1]",gonality: 9,"[8, 0, 0, 0, 0, 0, 1]",gonality: 12,"[8, 0, 1, 2, 0, 0, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,3,7",16,gonality: 5,"[4, 0, 0, 0, 0, 0, 1]",gonality: 9,"[4, 0, 1, 2, 0, 1, 1]",gonality: 12,"[8, 0, 1, 0, 1, 0, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,3,8",17,gonality: 5,"[4, 0, 0, 0, 0, 0, 1]",gonality: 10,"[8, 0, 0, 0, 1, 0, 1]",gonality: 12,"[8, 0, 1, 0, 1, 0, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,4,3",13,gonality: 4,"[4, 0, 0, 0, 0, 0, 0]",gonality: 8,"[8, 0, 0, 0, 0, 0, 0]",gonality: 11,"[10, 0, 1, 0, 0, 0, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,4,4",14,gonality: 4,"[4, 0, 0, 0, 0, 0, 0]",gonality: 8,"[8, 0, 0, 0, 0, 0, 0]",gonality: 11,"[8, 0, 1, 0, 0, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,4,5",15,gonality: 5,"[4, 0, 0, 0, 0, 1, 0]",gonality: 9,"[8, 0, 0, 0, 0, 1, 0]",gonality: 11,"[8, 0, 1, 0, 0, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,4,6",16,gonality: 5,"[4, 0, 0, 0, 0, 0, 1]",gonality: 9,"[8, 0, 0, 0, 0, 0, 1]",gonality: 12,"[8, 0, 1, 0, 0, 2, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,4,7",17,gonality: 5,"[4, 0, 0, 0, 0, 0, 1]",gonality: 9,"[8, 0, 0, 0, 0, 0, 1]",gonality: 12,"[8, 0, 1, 0, 0, 1, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,4,8",18,gonality: 5,"[4, 0, 0, 0, 0, 0, 1]",gonality: 9,"[8, 0, 0, 0, 0, 0, 1]",gonality: 12,"[8, 0, 1, 0, 0, 1, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,5,2",13,gonality: 5,"[4, 0, 0, 0, 1, 0, 0]",gonality: 9,"[8, 0, 0, 0, 1, 0, 0]",gonality: 12,"[10, 0, 1, 0, 1, 0, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,5,3",14,gonality: 5,"[4, 0, 0, 0, 1, 0, 0]",gonality: 9,"[8, 0, 0, 0, 1, 0, 0]",gonality: 12,"[10, 0, 1, 0, 1, 0, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,5,4",15,gonality: 5,"[4, 0, 0, 0, 1, 0, 0]",gonality: 9,"[8, 0, 0, 0, 1, 0, 0]",gonality: 12,"[8, 0, 1, 3, 0, 0, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,5,5",16,gonality: 5,"[4, 0, 0, 0, 1, 0, 0]",gonality: 9,"[4, 0, 1, 2, 0, 1, 1]",gonality: 12,"[8, 0, 1, 0, 1, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,5,6",17,gonality: 6,"[4, 0, 0, 0, 1, 1, 0]",gonality: 9,"[4, 0, 1, 2, 0, 1, 1]",gonality: 12,"[8, 0, 0, 2, 0, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,5,7",18,gonality: 6,"[4, 0, 0, 0, 1, 0, 1]",gonality: 10,"[4, 0, 1, 2, 0, 2, 1]",gonality: 13,"[8, 0, 1, 0, 0, 2, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,5,8",19,gonality: 6,"[4, 0, 0, 0, 1, 0, 1]",gonality: 10,"[4, 0, 1, 2, 0, 1, 2]",gonality: 13,"[8, 0, 0, 2, 0, 1, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,6,2",14,gonality: 6,"[4, 0, 0, 2, 0, 0, 0]",gonality: 9,"[4, 0, 1, 2, 0, 2, 0]",gonality: 12,"[8, 0, 1, 0, 0, 3, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,6,3",15,gonality: 6,"[4, 0, 0, 2, 0, 0, 0]",gonality: 9,"[4, 0, 1, 2, 0, 1, 1]",gonality: 12,"[8, 0, 0, 2, 0, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,6,4",16,gonality: 6,"[4, 0, 0, 2, 0, 0, 0]",gonality: 9,"[4, 0, 1, 2, 0, 1, 1]",gonality: 12,"[8, 0, 0, 2, 0, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,6,5",17,gonality: 6,"[4, 0, 0, 2, 0, 0, 0]",gonality: 9,"[4, 0, 1, 2, 0, 1, 1]",gonality: 12,"[8, 0, 0, 2, 0, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,6,6",18,gonality: 6,"[4, 0, 0, 2, 0, 0, 0]",gonality: 9,"[4, 0, 1, 2, 0, 1, 1]",gonality: 12,"[8, 0, 0, 2, 0, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,6,7",19,gonality: 6,"[4, 0, 0, 0, 0, 1, 1]",gonality: 9,"[4, 0, 1, 2, 0, 1, 1]",gonality: 13,"[8, 0, 1, 0, 0, 2, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,6,8",20,gonality: 6,"[4, 0, 0, 0, 0, 1, 1]",gonality: 10,"[4, 0, 1, 2, 0, 2, 1]",gonality: 13,"[8, 0, 1, 0, 0, 2, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,7,2",15,gonality: 6,"[4, 0, 0, 0, 0, 2, 0]",gonality: 10,"[8, 0, 0, 0, 0, 2, 0]",gonality: 12,"[8, 0, 1, 0, 0, 3, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,7,3",16,gonality: 6,"[4, 0, 0, 0, 0, 1, 1]",gonality: 10,"[8, 0, 0, 0, 0, 1, 1]",gonality: 13,"[8, 0, 1, 0, 0, 4, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,7,4",17,gonality: 6,"[4, 0, 0, 0, 0, 1, 1]",gonality: 10,"[8, 0, 0, 0, 0, 1, 1]",gonality: 13,"[8, 0, 1, 0, 0, 2, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,7,5",18,gonality: 6,"[4, 0, 0, 0, 0, 1, 1]",gonality: 10,"[8, 0, 0, 0, 0, 1, 1]",gonality: 13,"[8, 0, 1, 0, 0, 2, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,7,6",19,gonality: 6,"[4, 0, 0, 0, 0, 1, 1]",gonality: 10,"[8, 0, 0, 0, 0, 1, 1]",gonality: 13,"[8, 0, 1, 0, 0, 2, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,7,7",20,gonality: 6,"[4, 0, 0, 0, 0, 1, 1]",gonality: 10,"[8, 0, 0, 0, 0, 1, 1]",gonality: 13,"[8, 0, 1, 0, 0, 2, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,7,8",21,gonality: 6,"[4, 0, 0, 0, 0, 1, 1]",gonality: 10,"[8, 0, 0, 0, 0, 1, 1]",gonality: 13,"[8, 0, 1, 0, 0, 2, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,8,2",16,gonality: 6,"[4, 0, 0, 0, 0, 2, 0]",gonality: 10,"[8, 0, 0, 0, 0, 2, 0]",gonality: 12,"[8, 0, 1, 0, 0, 3, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,8,3",17,gonality: 6,"[4, 0, 0, 0, 0, 1, 1]",gonality: 10,"[8, 0, 0, 0, 0, 1, 1]",gonality: 13,"[8, 0, 1, 0, 0, 4, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,8,4",18,gonality: 6,"[4, 0, 0, 0, 0, 1, 1]",gonality: 10,"[8, 0, 0, 0, 0, 1, 1]",gonality: 13,"[8, 0, 1, 0, 0, 2, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,8,5",19,gonality: 6,"[4, 0, 0, 0, 0, 1, 1]",gonality: 10,"[8, 0, 0, 0, 0, 1, 1]",gonality: 13,"[8, 0, 1, 0, 0, 2, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,8,6",20,gonality: 6,"[4, 0, 0, 0, 0, 1, 1]",gonality: 10,"[8, 0, 0, 0, 0, 1, 1]",gonality: 13,"[8, 0, 1, 0, 0, 2, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,8,7",21,gonality: 6,"[4, 0, 0, 0, 0, 1, 1]",gonality: 10,"[8, 0, 0, 0, 0, 1, 1]",gonality: 13,"[8, 0, 1, 0, 0, 2, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,2,8,8",22,gonality: 6,"[4, 0, 0, 0, 0, 1, 1]",gonality: 10,"[8, 0, 0, 0, 0, 1, 1]",gonality: 13,"[8, 0, 1, 0, 0, 2, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,2,3",12,gonality: 5,"[4, 0, 0, 0, 1, 0, 0]",gonality: 9,"[8, 0, 0, 0, 1, 0, 0]",gonality: 11,"[8, 0, 1, 0, 2, 0, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,2,4",13,gonality: 5,"[4, 0, 0, 0, 1, 0, 0]",gonality: 9,"[8, 0, 0, 0, 1, 0, 0]",gonality: 11,"[8, 0, 1, 0, 1, 0, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,2,5",14,gonality: 5,"[4, 0, 0, 0, 0, 0, 1]",gonality: 9,"[8, 0, 0, 0, 0, 0, 1]",gonality: 11,"[8, 0, 1, 0, 0, 0, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,2,6",15,gonality: 5,"[4, 0, 0, 0, 0, 0, 1]",gonality: 9,"[8, 0, 0, 0, 0, 0, 1]",gonality: 11,"[8, 0, 1, 0, 0, 0, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,2,7",16,gonality: 5,"[4, 0, 0, 0, 0, 0, 1]",gonality: 9,"[6, 0, 1, 0, 0, 0, 2]",gonality: 12,"[8, 0, 1, 1, 0, 0, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,2,8",17,gonality: 5,"[4, 0, 0, 0, 0, 0, 1]",gonality: 9,"[6, 0, 1, 0, 0, 0, 2]",gonality: 12,"[8, 0, 1, 1, 0, 0, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,3,3",13,gonality: 4,"[4, 0, 0, 0, 0, 0, 0]",gonality: 8,"[8, 0, 0, 0, 0, 0, 0]",gonality: 11,"[8, 0, 1, 2, 0, 0, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,3,4",14,gonality: 5,"[4, 0, 0, 0, 0, 1, 0]",gonality: 9,"[8, 0, 0, 0, 0, 1, 0]",gonality: 11,"[8, 0, 1, 0, 0, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,3,5",15,gonality: 5,"[4, 0, 0, 0, 0, 0, 1]",gonality: 9,"[8, 0, 0, 0, 0, 0, 1]",gonality: 12,"[8, 0, 1, 2, 0, 0, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,3,6",16,gonality: 5,"[4, 0, 0, 0, 0, 0, 1]",gonality: 9,"[8, 0, 0, 0, 0, 0, 1]",gonality: 12,"[8, 0, 1, 2, 0, 0, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,3,7",17,gonality: 5,"[4, 0, 0, 0, 0, 0, 1]",gonality: 10,"[8, 0, 0, 1, 0, 0, 1]",gonality: 12,"[8, 0, 1, 0, 0, 1, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,3,8",18,gonality: 5,"[4, 0, 0, 0, 0, 0, 1]",gonality: 10,"[8, 0, 0, 1, 0, 0, 1]",gonality: 13,"[8, 0, 1, 2, 0, 0, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,4,3",14,gonality: 5,"[4, 0, 0, 0, 1, 0, 0]",gonality: 9,"[8, 0, 0, 0, 1, 0, 0]",gonality: 11,"[8, 0, 1, 0, 2, 0, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,4,4",15,gonality: 5,"[4, 0, 0, 0, 1, 0, 0]",gonality: 9,"[4, 0, 1, 1, 1, 1, 1]",gonality: 12,"[8, 0, 1, 0, 2, 1, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,4,5",16,gonality: 6,"[4, 0, 0, 0, 1, 1, 0]",gonality: 9,"[4, 0, 1, 1, 1, 1, 1]",gonality: 12,"[8, 0, 0, 1, 1, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,4,6",17,gonality: 6,"[4, 0, 0, 0, 1, 0, 1]",gonality: 10,"[4, 0, 1, 1, 1, 2, 1]",gonality: 13,"[8, 0, 1, 0, 2, 0, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,4,7",18,gonality: 6,"[4, 0, 0, 0, 1, 0, 1]",gonality: 10,"[4, 0, 1, 1, 1, 1, 2]",gonality: 13,"[8, 0, 1, 0, 2, 0, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,4,8",19,gonality: 6,"[4, 0, 0, 0, 1, 0, 1]",gonality: 10,"[4, 0, 1, 1, 1, 1, 2]",gonality: 13,"[8, 0, 1, 0, 2, 0, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,5,2",14,gonality: 6,"[4, 0, 0, 2, 0, 0, 0]",gonality: 10,"[8, 0, 0, 2, 0, 0, 0]",gonality: 12,"[8, 0, 1, 3, 0, 0, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,5,3",15,gonality: 6,"[4, 0, 0, 2, 0, 0, 0]",gonality: 10,"[8, 0, 0, 2, 0, 0, 0]",gonality: 12,"[8, 0, 1, 3, 0, 0, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,5,4",16,gonality: 6,"[4, 0, 0, 2, 0, 0, 0]",gonality: 10,"[8, 0, 0, 2, 0, 0, 0]",gonality: 12,"[6, 0, 1, 3, 0, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,5,5",17,gonality: 6,"[4, 0, 0, 2, 0, 0, 0]",gonality: 10,"[8, 0, 0, 0, 0, 1, 1]",gonality: 12,"[6, 0, 1, 3, 0, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,5,6",18,gonality: 6,"[4, 0, 0, 0, 0, 1, 1]",gonality: 10,"[8, 0, 0, 0, 0, 1, 1]",gonality: 13,"[8, 0, 1, 0, 0, 2, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,5,7",19,gonality: 6,"[4, 0, 0, 0, 0, 1, 1]",gonality: 11,"[8, 0, 0, 0, 0, 2, 1]",gonality: 13,"[8, 0, 1, 0, 0, 2, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,5,8",20,gonality: 6,"[4, 0, 0, 0, 0, 1, 1]",gonality: 11,"[8, 0, 0, 0, 0, 1, 2]",gonality: 14,"[8, 0, 1, 0, 0, 3, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,6,2",15,gonality: 6,"[4, 0, 0, 2, 0, 0, 0]",gonality: 10,"[8, 0, 0, 2, 0, 0, 0]",gonality: 12,"[8, 0, 1, 0, 0, 3, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,6,3",16,gonality: 6,"[4, 0, 0, 2, 0, 0, 0]",gonality: 10,"[8, 0, 0, 2, 0, 0, 0]",gonality: 13,"[10, 0, 1, 2, 0, 0, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,6,4",17,gonality: 6,"[4, 0, 0, 2, 0, 0, 0]",gonality: 10,"[8, 0, 0, 2, 0, 0, 0]",gonality: 13,"[10, 0, 1, 2, 0, 0, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,6,5",18,gonality: 6,"[4, 0, 0, 2, 0, 0, 0]",gonality: 10,"[8, 0, 0, 2, 0, 0, 0]",gonality: 13,"[8, 0, 1, 2, 0, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,6,6",19,gonality: 6,"[4, 0, 0, 2, 0, 0, 0]",gonality: 10,"[8, 0, 0, 0, 0, 1, 1]",gonality: 13,"[8, 0, 1, 2, 0, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,6,7",20,gonality: 6,"[4, 0, 0, 0, 0, 1, 1]",gonality: 10,"[8, 0, 0, 0, 0, 1, 1]",gonality: 13,"[8, 0, 1, 0, 0, 2, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,6,8",21,gonality: 6,"[4, 0, 0, 0, 0, 1, 1]",gonality: 11,"[8, 0, 0, 0, 0, 2, 1]",gonality: 13,"[8, 0, 1, 0, 0, 2, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,7,2",16,gonality: 6,"[4, 0, 0, 0, 0, 2, 0]",gonality: 10,"[6, 0, 1, 0, 0, 3, 0]",gonality: 13,"[8, 0, 1, 1, 0, 3, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,7,3",17,gonality: 6,"[4, 0, 0, 0, 0, 1, 1]",gonality: 10,"[4, 0, 1, 2, 1, 1, 1]",gonality: 13,"[8, 0, 0, 2, 1, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,7,4",18,gonality: 6,"[4, 0, 0, 0, 0, 1, 1]",gonality: 10,"[4, 0, 1, 2, 1, 1, 1]",gonality: 13,"[8, 0, 0, 2, 1, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,7,5",19,gonality: 6,"[4, 0, 0, 0, 0, 1, 1]",gonality: 10,"[4, 0, 1, 2, 1, 1, 1]",gonality: 13,"[8, 0, 0, 2, 1, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,7,6",20,gonality: 6,"[4, 0, 0, 0, 0, 1, 1]",gonality: 10,"[4, 0, 1, 2, 1, 1, 1]",gonality: 13,"[8, 0, 0, 2, 1, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,7,7",21,gonality: 6,"[4, 0, 0, 0, 0, 1, 1]",gonality: 10,"[4, 0, 1, 2, 1, 1, 1]",gonality: 13,"[8, 0, 0, 2, 1, 1, 1]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,7,8",22,gonality: 6,"[4, 0, 0, 0, 0, 1, 1]",gonality: 10,"[4, 0, 1, 2, 1, 1, 1]",gonality: 14,"[8, 0, 1, 1, 0, 2, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,8,2",17,gonality: 6,"[4, 0, 0, 0, 0, 2, 0]",gonality: 10,"[6, 0, 1, 0, 0, 3, 0]",gonality: 13,"[8, 0, 1, 1, 0, 3, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,8,3",18,gonality: 6,"[4, 0, 0, 0, 0, 1, 1]",gonality: 11,"[8, 0, 0, 1, 0, 1, 1]",gonality: 14,"[8, 0, 1, 1, 0, 4, 0]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,8,4",19,gonality: 6,"[4, 0, 0, 0, 0, 1, 1]",gonality: 11,"[8, 0, 0, 1, 0, 1, 1]",gonality: 14,"[8, 0, 1, 1, 0, 2, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,8,5",20,gonality: 6,"[4, 0, 0, 0, 0, 1, 1]",gonality: 11,"[8, 0, 0, 1, 0, 1, 1]",gonality: 14,"[8, 0, 1, 1, 0, 2, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,8,6",21,gonality: 6,"[4, 0, 0, 0, 0, 1, 1]",gonality: 11,"[8, 0, 0, 1, 0, 1, 1]",gonality: 14,"[8, 0, 1, 1, 0, 2, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
"2,4,4,3,8,7",22,gonality: 6,"[4, 0, 0, 0, 0, 1, 1]",gonality: 11,"[8, 0, 0, 1, 0, 1, 1]",gonality: 14,"[8, 0, 1, 1, 0, 2, 2]",gonality: 7,"[1, 1, 1, 1, 1, 1, 1]",
